Tempo de Execução (s),Método,Multithreading
415.4393117427826,Insertion Sort,Nao
Tempo de Execução (s),Método,Multithreading
0.17828798294067383,Bucket Sort,Nao
Tempo de Execução (s),Método,Multithreading
383.56313276290894,Insertion Sort,Sim
Tempo de Execução (s),Método,Multithreading
0.2026505470275879,Bucket Sort,Sim
